Fecha-hora;Temperatura ºC;Humedad relativa %;Radiación global W/m²;Insolación s;Desviación velocidad 10 m m/s;Velocidad viento 10 m m/s;Dirección viento 10 m º;Desviación dirección viento 10 m º;Velocidad racha máxima 10 m m/s;Dirección racha máxima 10 m º;Precipitación l/m²;
02/01/2025 16:30:00;1.36;84.6;;;1.12;6.72;302.5;9.26;10.39;288.1;0.0
02/01/2025 16:40:00;1.44;83.7;;;1.03;7.05;302.9;9.39;10.39;290.3;0.0
02/01/2025 16:50:00;1.28;86.1;;;0.87;6.51;303.2;8.38;8.62;295.9;0.0
02/01/2025 17:00:00;1.01;89.3;;;0.82;5.98;310.4;6.84;8.18;307.4;0.0
02/01/2025 17:10:00;0.88;91.4;;;0.67;6.61;311.4;5.64;7.99;317.8;0.0
02/01/2025 17:20:00;0.84;92.1;;;0.56;6.43;315.3;3.94;8.23;310.3;0.0
02/01/2025 17:30:00;0.92;90.6;;;0.6;5.84;318.4;4.8;7.4;312.7;0.0
02/01/2025 17:40:00;1.13;88.3;;;0.42;5.93;326.9;4.22;7.3;325.2;0.0
02/01/2025 17:50:00;1.47;84.6;;;0.4;6.19;323.8;3.39;7.11;324.6;0.0
02/01/2025 18:00:00;1.68;82.1;;;1.45;6.25;331.1;18.82;8.97;312.5;0.0
02/01/2025 18:10:00;2.0;79.11;;;1.0;6.03;325.9;11.06;8.23;320.8;0.0
02/01/2025 18:20:00;1.72;81.3;;;0.41;4.27;338.6;11.18;5.88;325.2;0.0
02/01/2025 18:30:00;1.93;80.2;;;1.16;4.4;334.3;12.32;7.01;323.2;0.0
02/01/2025 18:40:00;1.81;80.3;;;0.72;5.48;328.8;7.01;7.6;324.5;0.0
02/01/2025 18:50:00;1.58;81.9;;;0.72;6.25;329.5;6.78;8.43;331.5;0.0
02/01/2025 19:00:00;1.56;82.1;;;0.56;5.68;325.5;5.92;7.3;320.3;0.0
02/01/2025 19:10:00;1.51;83.1;;;0.45;5.85;329.0;4.33;6.91;328.8;0.0
02/01/2025 19:20:00;1.63;82.2;;;0.55;6.24;326.6;4.56;7.4;326.5;0.0
02/01/2025 19:30:00;1.71;81.0;;;0.73;5.83;338.6;8.32;7.35;332.2;0.0
02/01/2025 19:40:00;1.64;81.9;;;0.49;6.18;342.2;6.28;7.6;349.1;0.0
02/01/2025 19:50:00;1.51;82.7;;;0.45;6.47;340.5;4.73;7.15;339.8;0.0
02/01/2025 20:00:00;1.44;82.2;;;0.34;6.66;339.3;3.82;7.25;337.7;0.0
